,timestamp,x_i,y_i,vx_i,vy_i,hx_i,hy_i,acc_i,length_i,width_i,x_j,y_j,vx_j,vy_j,hx_j,hy_j,acc_j,length_j,width_j,TTC,DRAC,MTTC,t
96,1669899874.24,315018.0214491954,-28.713410073226214,79.48373155575246,-0.05005517226197753,0.9999998017052116,-0.0006297535527907045,0.9284608086458093,20.831321716308594,6.875411033630371,315002.1190495023,-38.458032547736465,61.011011021677405,0.2687988691629357,0.9999902948531092,0.004405700805956522,1.3837762536118134,67.10565100775824,11.083284378051758,inf,0.0,inf,3.679999828338623
97,1669899874.2800002,315021.20155077276,-28.714448036455558,79.52099710516632,-0.04369058603992926,0.9999998490677617,-0.0005494219267375462,0.9342061999407179,20.831321716308594,6.875411033630371,315004.56071506493,-38.4751779472793,61.067978465463966,0.22005684532666692,0.9999935075524052,0.003603450157492599,1.4567183629201281,67.10565100775824,11.083284378051758,inf,0.0,inf,3.7200000286102295
98,1669899874.3200002,315024.3831427645,-28.715236209790177,79.5584751944989,-0.03735292011037927,0.9999998897836185,-0.0004695026633197511,0.9331661233505884,20.831321716308594,6.875411033630371,315007.0046907949,-38.49395477077377,61.12789942929521,0.17179458469223619,0.9999960508154698,0.0028104009437201214,1.5288051880811508,67.10565100775824,11.083284378051758,inf,0.0,inf,3.759999990463257
99,1669899874.3600001,315027.5662234983,-28.715776223600304,79.59565627155825,-0.031045679219687372,0.9999999239334796,-0.00039004235045479567,0.9282480895576555,20.831321716308594,6.875411033630371,315009.45109128486,-38.514338187885045,61.19055357389152,0.12401629605778908,0.9999979462034748,0.002026718735332143,1.6020046378504276,67.10565100775824,11.083284378051758,inf,0.0,inf,3.799999952316284
100,1669899874.4,315030.7507898375,-28.71606989235249,79.63273988617584,-0.02477297448695026,0.9999999516114102,-0.00031109030436012313,0.9253395174013122,20.831321716308594,6.875411033630371,315011.9000365972,-38.53630277193732,61.25625303015113,0.07672841561219457,0.999999215521405,0.0012525799673484468,1.6805519606251664,67.10565100775824,11.083284378051758,inf,0.0,inf,3.8399999141693115
101,1669899874.44,315033.93683712394,-28.71611920519043,79.6696872599423,-0.018538907884874334,0.9999999729260229,-0.0002326971276097086,0.918479505054961,20.831321716308594,6.875411033630371,315014.3516517667,-38.55982302924579,61.32511596893892,0.029936260196279818,0.9999998808515875,0.00048815654330901893,1.7595643670982781,67.10565100775824,11.083284378051758,inf,0.0,inf,3.879999876022339
102,1669899874.48,315037.12435911904,-28.71592633506747,79.70622107340023,-0.012347693236733903,0.9999999880006638,-0.0001549150483147229,0.913592595529849,20.831321716308594,6.875411033630371,315016.80606632703,-38.58487329327264,61.3970639212057,-0.016354989142200793,0.9999999645206794,-0.0002663806299097,1.8432665299238806,67.10565100775824,11.083284378051758,inf,0.0,inf,3.919999837875366
103,1669899874.5200002,315040.3133479913,-28.715493627848172,79.74277673149481,-0.006203701840718168,0.9999999969738591,-7.779641086281247e-05,0.9136323580432872,20.831321716308594,6.875411033630371,315019.2634137063,-38.61142822449421,61.4725535097532,-0.06214117016617138,0.9999994890645709,-0.0010108761531467318,1.933568203748223,67.10565100775824,11.083284378051758,inf,0.0,inf,3.9600000381469727
104,1669899874.5600002,315043.503794302,-28.71482364183463,79.77931276662275,-0.0001114523284400093,0.9999999999990242,-1.3970078780439033e-06,0.9066807253898332,20.831321716308594,6.875411033630371,315021.7238306521,-38.63946174426901,61.551658117212355,-0.10741753051172509,0.9999984772106646,-0.0017451579733709385,2.0208997760258853,67.10565100775824,11.083284378051758,inf,0.0,inf,4.0
105,1669899874.6000001,315046.69568692875,-28.71391910264826,79.81531114177778,0.0059245820592082055,0.9999999972450544,7.42286405720117e-05,0.895657138231968,20.831321716308594,6.875411033630371,315024.1874565276,-38.66894857848206,61.63406887324527,-0.15218009529462506,0.9999969518099341,-0.0024690829958628614,2.107122963204233,67.10565100775824,11.083284378051758,inf,0.0,inf,4.039999961853027
